"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33"
"102";3,50355465367107e-08;2,9293724230257e-08;1,64657303065159e-08;9,62803780725488e-09;5,42175622876278e-09;3,13718547256723e-09;1,86620888469249e-09;1,15303511933609e-09;6,02405746720392e-10;3,82961092298722e-10;2,22722553041223e-10;1,41718684968576e-10;7,80990357813999e-11;4,2856275828429e-11;3,01220638784984e-11;1,74525873565479e-11;5,01960596635048e-12;1,79107231696708e-12;-1,05603894007654e-13;-2,02497500031242e-12;3,74215940979226e-12;2,45078121155714e-12;3,88443064531345e-12;1,82485234182399e-12;-2,20702602160214e-12;-2,18500271631612e-12;-2,33833679560579e-13;1,97285040820678e-13;1,73569714862026e-13;1,11916116377826e-12;4,31594399309823e-13;5,36858666601489e-13;3,37882899053653e-13
"103";3,31055667545847e-08;2,97530597595279e-08;1,72914342648466e-08;9,31590736793481e-09;5,305548321702e-09;3,22054791730887e-09;1,98455549338524e-09;1,15944426210804e-09;7,34717593185377e-10;4,16538515308107e-10;2,47296495562453e-10;1,55854594705601e-10;9,23546491338171e-11;6,3769481142304e-11;3,45329990444923e-11;1,56833134003454e-11;2,25579107154862e-12;-2,50888249194288e-12;-1,85960147893793e-12;-4,13065036799997e-12;-4,89307745044806e-12;-2,70216558831317e-12;-1,6407959389758e-12;-3,33356466549943e-12;-3,52389425686009e-12;-2,96565622296471e-12;-1,57901768280569e-12;-4,03857424075865e-13;-6,75605453969713e-13;-8,66587502148369e-13;-8,24930663499477e-13;-1,06843239601915e-13;-5,2148511760203e-13
"104";3,52629422367027e-08;3,23113047734323e-08;1,66347563650319e-08;8,70280690907427e-09;5,60331388934555e-09;3,10991357473848e-09;1,83872257845958e-09;1,21032888480179e-09;8,22929985952883e-10;4,5585322187697e-10;2,6218324849052e-10;1,51229136035863e-10;9,63597346128855e-11;6,47369047143187e-11;2,90166372820458e-11;1,08696185276034e-11;1,30894272441698e-11;4,74322717575605e-12;-2,85801834772911e-12;-2,51039439839725e-12;3,15067405566741e-13;-9,19636957549188e-13;1,08243301261883e-13;7,86209116780937e-13;7,95490009768828e-13;-6,58719441160667e-13;9,30918023484845e-13;8,88172933881187e-13;-1,9413875715349e-14;-5,89587208518971e-13;-9,18361371581833e-14;-2,82601172070234e-13;-2,57300303342704e-13
"105";3,34165142447545e-08;3,14590609401311e-08;1,66793788419356e-08;9,38025313932963e-09;5,1727647166969e-09;3,12804102671666e-09;1,77053228708854e-09;9,72387376883557e-10;6,00229265713843e-10;3,60663286508529e-10;2,25630816994242e-10;1,3705903486982e-10;7,62111547398119e-11;5,60071176075643e-11;4,92705302996535e-11;3,47146972445368e-11;2,1948852681044e-11;1,5036611102706e-11;8,41761674181751e-12;8,79472816306195e-12;7,67502971959684e-12;7,67884760381080e-12;3,6409603202785e-12;3,28916146093122e-12;1,41729292416297e-12;2,10400495989563e-12;5,40172324542264e-13;-1,42533099621754e-13;-1,51240610735043e-12;-4,16295057293833e-13;-9,84889474883213e-14;-6,61004102187176e-13;-7,74110420825671e-14
"106";3,7037721743449e-08;3,27423333587662e-08;1,77109323887938e-08;9,75078395339199e-09;6,16304338841838e-09;3,49902423358524e-09;1,97809188947672e-09;1,20243556132604e-09;7,62577889118872e-10;4,61589913728618e-10;2,77709860669652e-10;1,68513893400087e-10;1,19725917201372e-10;6,14879974709966e-11;3,13286894368588e-11;1,7321752540055e-11;9,26475859223248e-12;5,29519332010221e-12;-1,03581773550415e-12;-9,02226107759671e-14;-2,24840311087095e-12;5,29799058727792e-13;-8,16930501560153e-13;-2,52725987819855e-12;-2,24901511337933e-12;-2,29396130978814e-12;-2,77799638580017e-12;-1,1209119811367e-12;-5,02340005820563e-13;-2,31373799243379e-15;-5,27140293260184e-14;-5,49311781830958e-13;-7,37940000372558e-13
"107";3,581714690688e-08;2,91431408569107e-08;1,55298816963583e-08;8,59598319361024e-09;4,87026452162954e-09;3,0828168194435e-09;1,89508172290785e-09;1,12657719294015e-09;5,54367302035521e-10;3,58942778187811e-10;2,02830008063119e-10;1,16695919743493e-10;5,52032875886398e-11;2,67097463995954e-11;1,11940162682253e-11;8,49094316026018e-12;7,39383593695309e-12;8,08944310282618e-12;4,5491604785116e-12;3,3293382534681e-12;7,11847689677271e-14;6,9557115453973e-13;-1,24134281413224e-12;1,58335980705627e-12;1,30223242055611e-12;7,83001321068877e-13;4,75124920110875e-13;4,59096101649334e-13;7,88702748663805e-13;1,51354212076275e-12;8,87718579200109e-13;2,03977521120694e-13;-4,70500687523372e-14
"108";3,45952348655508e-08;3,33666120950906e-08;1,80354820575732e-08;9,3109247944835e-09;5,65233681729178e-09;3,26332695995956e-09;1,9440253406627e-09;1,21079901982258e-09;7,18161788553671e-10;4,08011864768575e-10;2,12809150432213e-10;1,23108300215489e-10;6,24482544331475e-11;4,67619027938119e-11;2,11506656533332e-11;1,71635553177336e-11;4,57923423216996e-12;3,08840138616541e-12;4,16061302524432e-12;2,82702198826173e-12;2,03973412251707e-12;1,27121448782738e-12;3,33489976639846e-12;2,37541723342106e-12;1,77800178363256e-12;8,46106286325448e-13;1,66112799700439e-12;9,96934739093999e-13;7,48545223093988e-13;7,59234598196312e-13;6,22466771710979e-13;7,63216731799852e-13;3,76309673193737e-13
"109";3,27858281882204e-08;3,07058814597123e-08;1,65448730074567e-08;8,45919074959713e-09;4,97657284067921e-09;3,06957131537853e-09;2,02534800869563e-09;1,16188050089616e-09;6,79776840277145e-10;4,20186728767004e-10;2,46521551295376e-10;1,47135965040175e-10;1,16684855646213e-10;6,47396925122125e-11;4,11031547496465e-11;2,60144189419491e-11;8,2990203789429e-12;5,97066718846646e-12;5,36126498595566e-12;1,47545225057465e-12;-6,35413358355423e-13;-1,14867893974322e-12;-2,17360844972171e-12;2,10710063015856e-12;2,57983070283683e-12;1,18890668732669e-12;8,78414630153006e-13;8,53022082904212e-13;4,13729587602201e-13;8,17400110727561e-13;1,72823283664536e-13;-2,6107367476976e-13;-2,17608430974613e-13
"110";3,15667029636681e-08;3,00491717258004e-08;1,65945191976428e-08;9,28809777177137e-09;5,39933121279476e-09;3,13274747908344e-09;1,75913840226447e-09;1,0581333746331e-09;6,51627542523023e-10;3,955762864034e-10;2,7472203206638e-10;1,66854956770404e-10;9,26208867373478e-11;6,00306742479901e-11;3,14737804399618e-11;1,72522454007209e-11;1,26556448536386e-11;1,25309224172777e-11;6,04573321752275e-12;4,46617257378006e-12;3,58816315831244e-12;2,066870201225e-12;2,0517766309249e-14;-1,42027199366044e-12;2,32073510630578e-13;2,90826306590167e-13;-5,05962861241216e-14;-2,78070872625366e-13;-3,84562797596877e-13;-2,95178595027254e-13;-6,8601532169517e-13;-1,22338520270201e-12;-6,04879893650505e-13
"111";3,48106442384016e-08;3,09915871837661e-08;1,60326680043231e-08;9,71396013788248e-09;5,64130046955458e-09;3,28315000642823e-09;2,13758567755605e-09;1,21960821531643e-09;6,7099809884964e-10;4,14225163354115e-10;2,60113852760197e-10;1,4802128603801e-10;9,64046625229867e-11;6,18968220039746e-11;2,6660505385815e-11;1,16796028684219e-11;1,21453804010105e-12;3,47975395227898e-12;-1,74262099520887e-12;1,30811601228381e-12;8,45254159246422e-13;1,03046953382467e-12;1,53940384466375e-12;-4,55287863764452e-13;1,17842596709127e-13;1,05284058035567e-12;6,9008891010997e-13;5,00438226140566e-13;-2,66293003132287e-14;-6,34630218915447e-13;-1,33251669625735e-14;-4,64039026223997e-13;-9,35074430521841e-13
"112";3,58958603415322e-08;3,4011403283158e-08;1,75013017170259e-08;9,53856601235055e-09;5,59747963585785e-09;3,29961531566291e-09;1,81224090937962e-09;1,11095179816748e-09;6,272256721878e-10;4,19149072706046e-10;2,32289961166517e-10;1,41431288201503e-10;7,32352544286280e-11;3,84253104259515e-11;2,13401118428893e-11;1,20177863072603e-11;-3,45762314031111e-12;-1,15484669799654e-12;-1,88512694502843e-12;-6,90223998895115e-13;-3,48381429848339e-12;-2,36984811496909e-13;-1,37607917572179e-12;6,11721678898489e-13;3,37752969966119e-13;5,21084858884461e-13;6,62216723551965e-13;-7,11423443072493e-13;-9,32967500888412e-13;-6,99776582715412e-13;-2,12489251847798e-13;-1,70258949475124e-13;1,35511215375315e-13
"113";3,90939981136033e-08;3,53366799891949e-08;1,80609385693119e-08;9,71638768651367e-09;5,64921844612739e-09;3,22223385330676e-09;1,82635480438613e-09;1,18019698066812e-09;6,33749860594781e-10;3,84293788917331e-10;2,39019688462017e-10;1,50975954128114e-10;9,69665347844928e-11;4,6606052455239e-11;3,20115217959316e-11;2,26349929405424e-11;1,47757935914515e-11;6,85606187810718e-12;3,30100299210215e-12;-8,53485611694004e-14;2,15786547879378e-12;7,64686872978579e-13;7,86206515178187e-13;1,93714316004639e-12;2,21147606287677e-12;1,41761054011512e-12;9,54394246199988e-13;1,2795573908146e-13;6,21353817500091e-13;1,69813170002904e-13;2,66742504369818e-13;-5,93363651403195e-14;3,18070838940153e-13
"114";3,79292131644112e-08;3,31631579855866e-08;1,84428842650937e-08;1,0024146503478e-08;5,69268292972354e-09;3,41225115131886e-09;2,15330035258686e-09;1,29222824467509e-09;7,7280114703349e-10;4,55107434347704e-10;3,28592373267599e-10;2,22555989553244e-10;1,38300630862461e-10;7,85380737709892e-11;5,3223982265242e-11;2,95599866322459e-11;1,87442942978684e-11;8,49689550425572e-12;3,72217556369378e-13;2,08837895624477e-12;2,06867367268807e-12;7,18964963304314e-13;4,71676617951958e-13;2,91360177364235e-13;6,08564894852824e-14;9,15780686167178e-13;1,00292175402319e-12;1,73073904963775e-13;-6,52688776335754e-13;-6,09821329668337e-13;-3,23065254089823e-15;5,19265016666438e-13;7,99533610242515e-13
"115";3,74538959688282e-08;3,25576192004252e-08;1,61431945937653e-08;9,3332418766108e-09;5,55606552936705e-09;3,24195589876756e-09;1,85197854382761e-09;1,05678914097392e-09;5,95742188895251e-10;3,46128861187572e-10;2,16132794733105e-10;1,13945739174986e-10;7,27297729322347e-11;4,2930481488018e-11;3,0906663964311e-11;2,88601196126306e-11;2,14146151451861e-11;1,07506117633285e-11;5,47090058287774e-12;2,23894619105269e-12;4,17210990742744e-12;-1,53456465992006e-13;1,24117465576427e-12;-8,30348587100639e-13;-2,07965146591248e-12;-1,95646939128194e-12;-1,64295760651308e-12;-1,50112427812787e-12;-6,22404127971345e-13;-6,22213921561043e-13;-3,66296220644573e-13;-6,33438008019537e-13;-6,71308213885942e-13
"116";3,6043525020127e-08;3,09464397065373e-08;1,70602828749222e-08;9,14602485138863e-09;5,38928314470777e-09;3,21619771884359e-09;2,00754508076118e-09;1,1349672409946e-09;7,08771341244243e-10;4,3709109155272e-10;2,65740596073425e-10;1,55626966650411e-10;8,84948095537327e-11;6,67251146600351e-11;3,27698910267399e-11;2,43139144210697e-11;1,40790512865472e-11;3,78454922532083e-12;4,82465029931321e-12;2,65246362833541e-12;3,14501465893398e-12;1,96918665985924e-12;2,09271947173187e-12;-7,89832935342814e-13;-8,88789098224525e-13;-1,29936698662254e-12;-3,86986338979964e-13;-8,59464822174774e-13;-4,76521804616985e-13;-3,71322731654326e-13;-4,52298677918106e-13;-6,70764831403673e-14;9,51179357829563e-14
"117";3,58383698133781e-08;3,2144297291676e-08;1,62506684656245e-08;9,06136122827812e-09;5,4897716638486e-09;3,24419048650861e-09;1,99147937900885e-09;1,23667026721245e-09;7,76572628171732e-10;4,58276125846987e-10;2,34432987709458e-10;1,50192393044652e-10;8,03566278949537e-11;5,0886060423958e-11;4,43106513652578e-11;2,70555584466181e-11;1,52668820007093e-11;1,03144757715358e-11;6,48207873132328e-12;8,49462684706084e-12;4,06758870027028e-12;2,0475354117007e-12;1,34551802422453e-12;2,45355969845277e-12;1,26725524051198e-12;6,57307944289043e-13;4,68897986399452e-13;2,03788087363046e-12;1,62992347427367e-12;1,69874670556195e-12;6,91878836662732e-13;6,65089900114195e-13;6,16822678845805e-13
"118";3,47057584891374e-08;2,91405671250651e-08;1,50132951372794e-08;8,75816846349069e-09;5,42209173103902e-09;2,92095605521389e-09;1,75848794934731e-09;1,04475586516564e-09;6,22518283065032e-10;4,36671032735329e-10;2,67664128862326e-10;1,45172770507723e-10;9,64160174514602e-11;5,46561397995321e-11;3,66144031239157e-11;1,89830877130119e-11;1,8687475261223e-11;1,80026661465236e-11;8,24741956888265e-12;7,81014288304647e-12;5,30596513582527e-12;2,6586619889428e-12;3,71295290911103e-12;2,6177599296535e-12;6,87896564562498e-13;1,12401055909624e-13;8,67478871852897e-13;-3,98474540880825e-13;-1,22188374951831e-12;-2,41818145150465e-12;-1,42272229602893e-12;-6,22056590537336e-13;-2,36262538247326e-13
"119";3,69589124947414e-08;3,29618304732171e-08;1,75971573207484e-08;9,17436286257811e-09;5,1997134727213e-09;2,87474372076007e-09;1,78609754042458e-09;1,03092230749241e-09;5,9710875078623e-10;3,54624400514019e-10;1,83515224521588e-10;1,13808026390609e-10;8,53807601963125e-11;6,17854876008721e-11;2,51171645240387e-11;2,39697005939426e-11;1,68132284309342e-11;1,5634012467858e-11;1,08214739057932e-11;8,69001699277294e-12;5,60493705590888e-12;1,80911627897745e-12;4,10063149513642e-12;1,72356100657808e-12;1,77114903541056e-12;1,11263443948134e-12;-7,07026411883151e-13;-1,20297921258752e-12;-5,89161201847242e-13;-6,74066721974832e-13;1,85488198341608e-13;4,38458531882596e-13;8,42676314273676e-13
"120";3,93705072799217e-08;3,41632670024565e-08;1,88972207163393e-08;1,08338072549125e-08;5,8611514661907e-09;3,30917889568176e-09;2,02175463319915e-09;1,21396341975324e-09;7,17181091904212e-10;4,17421305482048e-10;2,49752980460781e-10;1,52580006768705e-10;8,71901997930693e-11;4,74719216204962e-11;3,72148733785285e-11;2,92793861684805e-11;2,08152122815599e-11;1,65281594401661e-11;7,78084972040487e-12;6,10032542957472e-12;5,39969779724492e-12;7,7561821320298e-13;-1,040820335751e-13;-1,8993346237724e-12;-8,63298425244142e-14;-2,07593182835993e-13;-6,08879918662091e-13;-8,47773008669025e-13;-1,30083230954403e-12;-1,34376729948176e-12;-8,78401297152965e-13;-4,49797157840104e-13;-2,8298225601267e-13
"121";3,56234370933871e-08;3,19821841760104e-08;1,65451305684713e-08;8,64876615041003e-09;5,23063299974179e-09;2,83314563142226e-09;1,6796545074467e-09;9,736050686808e-10;5,74235045160156e-10;3,45666742826936e-10;2,05756204634713e-10;1,3132411011159e-10;9,60076153866574e-11;5,96061251084871e-11;2,83978259893156e-11;2,5823082910889e-11;9,02781305107583e-12;7,88258497474155e-12;4,63809130642942e-12;-1,7946148411192e-12;-2,15274088124076e-12;-1,32900586948667e-12;-2,03101898040194e-12;-2,01928827337625e-12;-2,87726637727333e-12;-3,02958648267718e-12;-2,12522190772643e-12;-1,83391536251029e-12;-8,32040593615001e-13;2,32966296906315e-13;1,248766691614e-13;-9,80088296284812e-14;1,1182283923525e-13
"122";3,42155402689794e-08;2,98412604953714e-08;1,58867883620938e-08;9,01492303856033e-09;4,85506439257257e-09;2,80414800561585e-09;1,73200566112966e-09;1,06152005270869e-09;6,53573228853862e-10;3,77515544207731e-10;2,29417290221172e-10;1,26114686462296e-10;8,45140733164153e-11;3,58077931181427e-11;1,1761326883792e-11;-1,29735180094007e-12;-4,04310370098715e-12;-1,57168854648391e-12;-3,58739218762349e-14;3,50653452873029e-13;-3,04807867602817e-13;6,62535353080964e-13;-5,30357155521645e-13;-4,01064244753764e-13;-5,21612239634824e-13;-7,27142092898865e-14;-4,77582011889558e-13;-3,71058844788052e-13;-9,38896433871954e-13;-9,63214430629633e-13;-1,23951660818608e-12;-5,72616561807243e-13;-5,30707035866958e-13
"123";3,67489276692417e-08;3,19483696538737e-08;1,72149877588954e-08;9,86559050303809e-09;5,49538047329546e-09;3,06340009826055e-09;1,73871293197436e-09;1,09002280981594e-09;6,41620365446232e-10;4,15592464943039e-10;2,52477138392849e-10;1,43402769338078e-10;8,2237998469454e-11;5,18847169889607e-11;4,34631554964547e-11;2,88163684919965e-11;1,2558121974333e-11;2,55795500289292e-12;6,3153424527822e-13;2,63237378474279e-12;2,91722934626141e-13;1,13216868363993e-12;1,08741741744846e-12;-3,62975364001391e-13;-3,28762855806001e-12;-1,47947300770003e-12;-2,51084528712775e-12;-2,52577276876958e-12;-2,63243698880267e-12;-1,56513548858864e-12;-5,69356475070653e-13;-4,70551978952514e-13;-3,15260020007484e-13
"124";3,87072879044563e-08;3,15595285812472e-08;1,63169408650336e-08;9,77111963778733e-09;5,85521709477154e-09;3,50502006116249e-09;2,02347251077273e-09;1,26336963792508e-09;6,99484995719706e-10;4,47575368675328e-10;2,83993470693264e-10;1,65096062079198e-10;8,89254838268375e-11;4,97325868131609e-11;3,16069100612523e-11;2,12598014305779e-11;1,97490889610267e-11;1,49083639177454e-11;1,10686129321637e-11;9,20701080831335e-12;5,57020288815533e-12;1,44992903134784e-12;1,61759244052874e-12;4,44296787764112e-13;5,41181615747826e-14;-8,99560732278733e-13;-8,91937282256694e-13;3,02025095042876e-13;3,43718286985394e-13;-3,04240960895879e-14;1,78848789226832e-13;2,59617296281403e-13;1,99357025358905e-13
"125";3,29139950350985e-08;2,74298307844534e-08;1,41018511493844e-08;7,21270423236619e-09;4,554652032565e-09;2,77819952257199e-09;1,60964458692173e-09;9,49474297040773e-10;5,12179288851995e-10;3,19570688998236e-10;1,90238387570063e-10;1,35945106028333e-10;8,41897516201828e-11;5,85552880156465e-11;3,91216566920232e-11;2,30335376151109e-11;1,78342083066852e-11;5,36552102437499e-12;1,06608923756426e-12;-3,58175860201214e-13;-8,04111746209487e-14;-3,06953398757481e-12;-2,43320340838114e-12;-6,06377453527409e-13;3,05213748945654e-13;7,27675464949608e-13;5,024691680419e-13;4,73218277052445e-13;-3,06481050258121e-13;-1,11298388841162e-13;-3,25297396196174e-13;-7,75942876366003e-13;-3,19929850506016e-13
"126";3,59840616520174e-08;3,2020834550378e-08;1,57647773188289e-08;8,60302030583243e-09;5,23488768777127e-09;3,11101354706865e-09;1,82687051316357e-09;1,14870539210849e-09;7,05215739830619e-10;4,07030639728382e-10;2,63285608580996e-10;1,58108660677297e-10;1,15458438318459e-10;8,33660492452264e-11;4,9005168472902e-11;2,7131789429249e-11;2,03696737599832e-11;1,00018797522476e-11;5,96715996527616e-12;7,29737042564795e-12;5,44192716570264e-12;3,65476910767182e-12;1,89501873927757e-12;2,87036324230344e-14;-6,17580649135643e-13;-1,04609820258701e-12;5,14148067745695e-13;7,24660927271592e-13;6,01347002731516e-14;-1,01880572183523e-12;-1,28165627896373e-13;6,84349591530778e-13;1,38552185256039e-12
"127";3,68272771619767e-08;3,13742137497473e-08;1,59054565711007e-08;8,90532179537146e-09;5,04547487694905e-09;2,7360819552084e-09;1,64581072937323e-09;9,84331488103809e-10;6,12376232400182e-10;3,47051208931794e-10;2,24560513020044e-10;1,31739926111084e-10;8,2767511554224e-11;5,06436085794424e-11;3,29654454605253e-11;1,47103761040844e-11;1,09623019113413e-11;8,13819130831736e-12;4,29877178943412e-12;-1,2387458269335e-13;-1,82655427763535e-12;-2,45333697365355e-12;-2,78016526185309e-12;-4,4824439362661e-12;-2,51554912528576e-12;-2,83172115836579e-12;-2,15514016235941e-12;-1,60170682464912e-12;-4,81751564708587e-13;-8,68507370771834e-13;-8,38860593707556e-13;-6,74116258677692e-13;-2,94561092188591e-13
"128";3,57140583136555e-08;3,05373076125566e-08;1,65894346787706e-08;8,78328464417104e-09;4,6754198471649e-09;2,61046480461019e-09;1,71823294592179e-09;9,44631509392405e-10;5,48197089009864e-10;3,69857838544678e-10;2,28361443806942e-10;1,31183262299714e-10;8,39390345721653e-11;4,38587131836081e-11;2,81585645640374e-11;1,24996223627558e-11;1,11193995714638e-11;9,40107704004052e-12;3,60469140369328e-12;1,29138742715756e-12;4,02874011622959e-12;2,50044209884509e-12;1,37474668471323e-12;7,10301841411957e-13;5,01680737982338e-13;-2,16271679377267e-13;9,31950736800718e-13;1,20237337815196e-13;3,0289090617782e-14;2,3515644483992e-13;3,71266794029251e-13;1,58814381651699e-13;3,78819850828424e-13
"129";3,57266984040788e-08;3,20481374328268e-08;1,60022409805677e-08;9,28395956044804e-09;5,38491022216087e-09;3,02758632781625e-09;1,86571183303229e-09;1,07354815818074e-09;6,56922605097155e-10;3,74661997087727e-10;2,13427940691771e-10;1,63398043704673e-10;8,08017988810656e-11;4,18893653047421e-11;2,86095489092596e-11;1,56292180047062e-11;1,25505220892806e-11;7,102422297313e-12;5,10076089800271e-12;-1,30697993038654e-12;-8,22677628186661e-13;-2,21519629619865e-12;-2,72182339920754e-13;1,38399731674336e-13;-4,80375655878374e-13;-8,41216861156086e-13;-1,04012272475267e-12;-3,66509646085267e-13;-7,53988206922947e-14;-5,7469475895022e-14;-5,95927934600769e-13;3,42020305087264e-13;-1,16262609264551e-14
"130";3,62817143159168e-08;3,12732350049928e-08;1,56105892408649e-08;8,77726991876218e-09;4,98110222600716e-09;3,00944951064316e-09;1,84365238187436e-09;1,08465332663295e-09;5,94115443514012e-10;4,33062450781492e-10;2,33369941793476e-10;1,21485620790928e-10;7,985104480557e-11;5,99443843445411e-11;2,76872513552557e-11;1,91462564830841e-11;1,16448631156448e-11;5,21027362367379e-12;4,87649043127352e-12;3,81201661084257e-12;2,49707889348923e-12;3,10589645049373e-12;2,39068066580547e-12;-1,52021338654984e-14;-1,30655335764245e-12;4,36186096361662e-13;-6,41209822934824e-15;1,72770267749574e-13;-3,56578494611418e-13;-1,19651418196442e-12;-1,16360672224804e-12;-8,22446087353203e-14;1,68671421502702e-14
"131";3,95617488545621e-08;3,47966289237331e-08;1,76823708123474e-08;9,9708748511447e-09;6,00864454237588e-09;3,63228356732896e-09;2,13044522563737e-09;1,19917984165896e-09;7,91485084808008e-10;4,26276073159362e-10;2,5401819020399e-10;1,31452160564172e-10;9,23933486807945e-11;5,27274072881613e-11;3,08782809081849e-11;2,39179629262003e-11;9,90839789437048e-12;2,75083251682721e-12;3,39161546147671e-12;1,85554981457202e-13;-2,59225367165131e-12;-2,52748604344158e-12;7,49500935070373e-13;-1,03253401579029e-12;-4,14372708704129e-13;-5,68404300509606e-13;-9,14532788035368e-13;2,94741880176051e-13;2,7029275182364e-13;-5,08025151592852e-14;2,04206922148812e-13;3,89022387041147e-13;1,47199500302609e-13
"132";3,58248679280754e-08;2,89352484475766e-08;1,54918682460422e-08;8,87400874292903e-09;4,83011488724841e-09;2,93297660951266e-09;1,77048425732774e-09;1,11532525596892e-09;6,88900123431393e-10;3,82911337847932e-10;2,52370063085366e-10;1,49702200570293e-10;9,4196859936813e-11;6,44091672708463e-11;2,38039824790578e-11;1,79906321923182e-11;1,13470764541918e-11;2,67444302990278e-12;-4,46098383744046e-12;1,18940273116229e-12;1,73815727223403e-12;1,68159316762798e-12;2,31811644222753e-12;2,49021638053658e-12;2,23183927082306e-12;2,34403951639068e-12;6,11997707318326e-13;-8,31030539092753e-14;-3,33124269842113e-13;4,36951231904578e-13;-2,42605938379156e-14;-8,48231213214531e-13;-6,67537284580582e-13
"133";3,89403824038947e-08;3,06171444306551e-08;1,63725602217768e-08;9,11617974193853e-09;5,10387980127387e-09;3,0335396842919e-09;1,84925010384501e-09;1,04327350248659e-09;7,29395960587363e-10;4,6402459242031e-10;2,76936154790556e-10;1,83274361112703e-10;1,11709865357309e-10;7,18345270218368e-11;3,63812861384669e-11;2,40222916913402e-11;1,43701027018967e-11;5,14664845227564e-12;4,15923527453551e-12;2,71902461941212e-12;2,25231963543754e-12;4,09887837321689e-13;-8,24563559411028e-13;5,69663457947069e-13;1,49797816304856e-12;1,80013635582245e-12;-4,2179356722697e-14;1,81300464999891e-13;-3,87923014704943e-13;-6,70014495642179e-14;2,98916300847081e-13;5,00859932569983e-14;1,94678293858311e-13
"134";3,54199755470776e-08;2,99779719111303e-08;1,50704640479893e-08;8,58142933741901e-09;4,89444430005924e-09;2,73869062373529e-09;1,66562641151174e-09;9,94910079708216e-10;5,76221407633758e-10;3,58052408719136e-10;2,05301935923204e-10;1,22350733233908e-10;7,89362291316473e-11;5,0452768006014e-11;2,34397354121259e-11;3,9833743782366e-12;2,16854663579122e-12;3,62201612748807e-12;7,57424250851393e-12;3,34217585878579e-12;3,13308171208474e-12;1,86326767118573e-12;-2,2235155789517e-13;1,38344197258378e-12;1,55987373793653e-12;5,79675489567384e-13;-8,54401359528785e-14;-7,23519022368434e-13;-9,48344881938381e-14;-8,93902956958876e-13;2,67431173308886e-13;-2,0022034855863e-13;1,22319330059261e-13
"135";3,39973284506886e-08;2,95023215877002e-08;1,48110877682731e-08;8,39773140345221e-09;4,70233201672036e-09;2,85224696057288e-09;1,56304532926259e-09;8,95008352547597e-10;4,84467252264529e-10;2,41676933575499e-10;1,497896878932e-10;1,08211454872266e-10;7,20016613449731e-11;5,68718726118782e-11;2,84359957730468e-11;1,79131361293785e-11;1,26901832238055e-11;9,17593770154914e-12;4,05479442067299e-12;-1,15283679531366e-12;-3,92157306227233e-13;-1,54355870727699e-12;-2,15289495601523e-12;-2,78151498986597e-13;-9,07774914930322e-13;-2,67621916760062e-12;-1,38504523722956e-12;-1,3532593713429e-12;-1,626751866564e-12;-1,16708532491747e-12;-1,3727336427571e-12;-1,5998759576722e-12;-9,62543184211131e-13
"136";4,10434818978956e-08;3,45251986174726e-08;1,83087395912955e-08;9,76606166465092e-09;5,79323296285219e-09;3,43518042709868e-09;1,90149512424806e-09;1,1837767032974e-09;7,10134995751e-10;4,47466618738917e-10;2,97356345003627e-10;1,95028288207239e-10;1,20173520566294e-10;7,92563674830235e-11;4,89067586079565e-11;3,04610391483455e-11;2,00714695801685e-11;1,44905824756164e-11;9,07651989069731e-12;2,48227693993228e-12;2,5931414704373e-12;-3,72517356904372e-12;-3,26045203284949e-12;-3,72341188804247e-12;-3,03613386946472e-12;-1,99474988511563e-12;-1,36783650053139e-12;-1,34601317311853e-12;-8,8152131602314e-13;-5,14747233719838e-13;-9,63448322377919e-13;-6,99955934519174e-13;-1,54763910943064e-13
"137";3,83955252124788e-08;3,10858114670457e-08;1,66741624194451e-08;8,92339017330425e-09;5,81101340140748e-09;3,57766350716823e-09;2,03143065958623e-09;1,25275185989576e-09;8,42880626689078e-10;5,02058926585106e-10;2,96740415257615e-10;1,82597025070081e-10;1,15958336175504e-10;6,86697346058781e-11;5,73138507527664e-11;3,32426210271472e-11;2,54472602697016e-11;2,17772858151369e-11;1,27675739320907e-11;6,41629053489577e-12;1,60875746172297e-12;1,41978058661591e-12;8,9506546605417e-13;1,15665273605984e-12;4,15105301067033e-13;-8,69138193333353e-13;-1,05215377710652e-12;1,42220215586326e-13;2,15524808614327e-13;1,20253536183585e-13;1,36151166289236e-13;2,29013151909983e-13;-2,5351419333107e-13
"138";3,29951692467547e-08;2,92446369582576e-08;1,62338781456112e-08;8,72230454423482e-09;5,02253010468834e-09;3,05806597366512e-09;1,67108981177367e-09;1,05817059512686e-09;6,65232578260775e-10;3,64963832531019e-10;2,01088567534812e-10;1,23222550303874e-10;6,3129599657011e-11;4,2591554407166e-11;2,85283880184289e-11;1,89196349903338e-11;9,4778196903028e-12;1,01252530014623e-11;4,34071672542552e-12;-1,27388075075163e-13;4,04881319515557e-12;-2,39034691598389e-13;-1,78573062238214e-12;5,41467585113604e-13;3,25983374307891e-13;1,04399105231677e-12;3,28125275533286e-13;3,44190510793171e-13;3,31288905857055e-13;-7,72939432367189e-13;-9,04215492322819e-13;-8,79599145122149e-13;1,86573032087998e-13
